   xfusel    yspan       cp      dMACH
   0.113495  0.781807 -0.001162  0.000409
   0.146447  0.781807 -0.001379  0.000486
   0.182803  0.781807 -0.001609  0.000567
   0.222215  0.781807 -0.001841  0.000648
   0.264302  0.781807 -0.002059  0.000725
   0.308658  0.781807 -0.002249  0.000792
   0.354858  0.781807 -0.002399  0.000845
   0.402455  0.781807 -0.002499  0.000880
   0.450991  0.781807 -0.002543  0.000896
   0.500000  0.781807 -0.002528  0.000891
   0.549009  0.781807 -0.002455  0.000865
   0.597545  0.781807 -0.002325  0.000819
   0.645142  0.781807 -0.002145  0.000756
   0.691342  0.781807 -0.001925  0.000678
   0.735698  0.781807 -0.001679  0.000591
   0.777785  0.781807 -0.001419  0.000500
   0.817197  0.781807 -0.001163  0.000410
   0.853553  0.781807 -0.000921  0.000324
   0.886505  0.781807 -0.000704  0.000248
   0.915735  0.781807 -0.000517  0.000182
   0.940961  0.781807 -0.000362  0.000127
   0.961940  0.781807 -0.000238  0.000084
   0.978470  0.781807 -0.000146  0.000051
   0.990393  0.781807 -0.000081  0.000028
   0.997592  0.781807 -0.000044  0.000015
   1.000000  0.781807 -0.000031  0.000011
   0.000000  0.807300 -0.000446  0.000157
   0.002408  0.807300 -0.000460  0.000162
   0.009607  0.807300 -0.000500  0.000176
   0.021530  0.807300 -0.000567  0.000200
   0.038060  0.807300 -0.000662  0.000233
   0.059039  0.807300 -0.000785  0.000277
   0.084265  0.807300 -0.000936  0.000330
   0.113495  0.807300 -0.001113  0.000392
   0.146447  0.807300 -0.001309  0.000461
   0.182803  0.807300 -0.001518  0.000535
   0.222215  0.807300 -0.001729  0.000609
   0.264302  0.807300 -0.001927  0.000679
   0.308658  0.807300 -0.002101  0.000740
   0.354858  0.807300 -0.002239  0.000789
   0.402455  0.807300 -0.002331  0.000821
   0.450991  0.807300 -0.002372  0.000836
   0.500000  0.807300 -0.002358  0.000831
   0.549009  0.807300 -0.002290  0.000807
   0.597545  0.807300 -0.002171  0.000765
   0.645142  0.807300 -0.002006  0.000707
   0.691342  0.807300 -0.001805  0.000636
   0.735698  0.807300 -0.001580  0.000557
   0.777785  0.807300 -0.001344  0.000474
   0.817197  0.807300 -0.001110  0.000391
   0.853553  0.807300 -0.000890  0.000314
   0.886505  0.807300 -0.000692  0.000243
   0.915735  0.807300 -0.000521  0.000183
   0.940961  0.807300 -0.000379  0.000133
   0.961940  0.807300 -0.000265  0.000093
   0.978470  0.807300 -0.000180  0.000063
   0.990393  0.807300 -0.000120  0.000042
   0.997592  0.807300 -0.000085  0.000030
   1.000000  0.807300 -0.000073  0.000026
