Theta:  80.00, Start:   0.08, End:  14.29
         0.00000000,          0.00000269
         0.05263158,          0.37405611
         0.10526316,          0.84430525
         0.15789474,          1.36231109
         0.21052632,          1.80468505
         0.26315789,          2.11605953
         0.31578947,          2.06031143
         0.36842105,          2.02926660
         0.42105263,          2.08142158
         0.47368421,          2.45996320
         0.52631579,          2.32144254
         0.57894737,          1.78518914
         0.63157895,          0.92365250
         0.68421053,          0.28559202
         0.73684211,          0.07743230
         0.78947368,          0.04565246
         0.84210526,          0.03731360
         0.89473684,          0.02981609
         0.94736842,          0.02315777
         1.00000000,          0.00000000

Theta: 100.00, Start:  -0.08, End:  14.16
         0.00000000,          0.00000267
         0.05263158,          0.37481227
         0.10526316,          0.84590299
         0.15789474,          1.35932059
         0.21052632,          1.79859220
         0.26315789,          2.11398681
         0.31578947,          2.05852858
         0.36842105,          2.02821777
         0.42105263,          2.05835323
         0.47368421,          2.21697756
         0.52631579,          2.31764920
         0.57894737,          1.95961528
         0.63157895,          0.98846899
         0.68421053,          0.26437957
         0.73684211,          0.09802889
         0.78947368,          0.04777116
         0.84210526,          0.03720970
         0.89473684,          0.02974129
         0.94736842,          0.02310779
         1.00000000,          0.00000000

Theta: 120.00, Start:  -0.24, End:  13.31
         0.00000000,          0.00000206
         0.05263158,          0.34963828
         0.10526316,          0.80856905
         0.15789474,          1.18754138
         0.21052632,          1.65855211
         0.26315789,          2.13335407
         0.31578947,          2.15391611
         0.36842105,          2.05110447
         0.42105263,          2.07067098
         0.47368421,          2.06047181
         0.52631579,          2.12759584
         0.57894737,          2.18002106
         0.63157895,          1.79800891
         0.68421053,          0.81534425
         0.73684211,          0.11567745
         0.78947368,          0.09096894
         0.84210526,          0.04424224
         0.89473684,          0.03230475
         0.94736842,          0.02492363
         1.00000000,          0.00000000

Theta: 140.00, Start:  -0.37, End:  11.85
         0.00000000,          0.00000147
         0.05263158,          0.30162044
         0.10526316,          0.73056397
         0.15789474,          1.09463623
         0.21052632,          1.36587347
         0.26315789,          1.59723126
         0.31578947,          2.30256196
         0.36842105,          2.40953181
         0.42105263,          2.11742328
         0.47368421,          2.11770248
         0.52631579,          2.09523874
         0.57894737,          1.96176362
         0.63157895,          2.09092340
         0.68421053,          1.92819934
         0.73684211,          1.39858997
         0.78947368,          0.46868741
         0.84210526,          0.10024465
         0.89473684,          0.06781816
         0.94736842,          0.02984233
         1.00000000,          0.00000000

Theta: 160.00, Start:  -0.45, End:  11.00
         0.00000000,          0.00000113
         0.05263158,          0.27152573
         0.10526316,          0.68540710
         0.15789474,          1.04337274
         0.21052632,          1.29832834
         0.26315789,          1.50719391
         0.31578947,          1.71503897
         0.36842105,          1.96463397
         0.42105263,          2.43330974
         0.47368421,          2.62943454
         0.52631579,          2.21181112
         0.57894737,          2.07489562
         0.63157895,          1.91166868
         0.68421053,          1.99319184
         0.73684211,          1.87875664
         0.78947368,          1.33632067
         0.84210526,          0.60587177
         0.89473684,          0.06897664
         0.94736842,          0.02433267
         1.00000000,          0.00000008

Theta: 180.00, Start:  -0.48, End:  10.57
         0.00000000,          0.00000103
         0.05263158,          0.25622360
         0.10526316,          0.65929685
         0.15789474,          1.01447923
         0.21052632,          1.26588301
         0.26315789,          1.46501205
         0.31578947,          1.66272407
         0.36842105,          1.86015651
         0.42105263,          2.12127106
         0.47368421,          2.48587486
         0.52631579,          2.59724781
         0.57894737,          2.30746063
         0.63157895,          2.10112439
         0.68421053,          1.97847507
         0.73684211,          1.91549516
         0.78947368,          1.57714779
         0.84210526,          0.99824555
         0.89473684,          0.29186758
         0.94736842,          0.06017040
         1.00000000,          0.00000022

CDWave:          0.13202716 
Mach:          1.50000000 
Set Name: Shown 
