         0.63157895,          1.61032517
         0.68421053,          1.64997868
         0.73684211,          1.79145728
         0.78947368,          1.44829084
         0.84210526,          0.91740338
         0.89473684,          0.34565109
         0.94736842,          0.07268781
         1.00000000,          0.00000028

CDWave:          0.02227957 
Mach:          1.26923077 
Set Name: Shown 
