   0.182803  0.567164 -0.005257  0.002558
   0.222215  0.567164 -0.006715  0.003267
   0.264302  0.567164 -0.007809  0.003799
   0.308658  0.567164 -0.008465  0.004119
   0.354858  0.567164 -0.008745  0.004255
   0.402455  0.567164 -0.008791  0.004277
   0.450991  0.567164 -0.008751  0.004258
   0.500000  0.567164 -0.008726  0.004246
   0.549009  0.567164 -0.008751  0.004258
   0.597545  0.567164 -0.008791  0.004278
   0.645142  0.567164 -0.008745  0.004255
   0.691342  0.567164 -0.008462  0.004118
   0.735698  0.567164 -0.007802  0.003796
   0.777785  0.567164 -0.006702  0.003261
   0.817197  0.567164 -0.005239  0.002549
   0.853553  0.567164 -0.003592  0.001747
   0.886505  0.567164 -0.001969  0.000958
   0.915735  0.567164 -0.000535  0.000260
   0.940961  0.567164  0.000625 -0.000304
   0.961940  0.567164  0.001499 -0.000729
   0.978470  0.567164  0.002114 -0.001028
   0.990393  0.567164  0.002512 -0.001222
   0.997592  0.567164  0.002734 -0.001330
   1.000000  0.567164  0.002805 -0.001364
