         0.89473684,          0.02331320
         0.94736842,          0.01817179
         1.00000000,          0.00000000

Theta:  80.00, Start:  -1.98, End:  19.26
         0.00000000,          0.00000189
         0.05263158,          0.04026542
         0.10526316,          0.13112060
         0.15789474,          0.57130550
         0.21052632,          0.95223439
         0.26315789,          1.22328366
         0.31578947,          1.21178941
         0.36842105,          1.21658172
         0.42105263,          1.59445024
         0.47368421,          1.44352911
         0.52631579,          0.63053856
         0.57894737,          0.10811283
         0.63157895,          0.06879742
         0.68421053,          0.04682234
         0.73684211,          0.03958971
         0.78947368,          0.03296356
         0.84210526,          0.02694382
         0.89473684,          0.02153047
         0.94736842,          0.01672359
         1.00000000,          0.00000000

Theta: 100.00, Start:  -2.20, End:  19.03
         0.00000000,          0.00000216
         0.05263158,          0.04064489
         0.10526316,          0.15695103
         0.15789474,          0.59593984
         0.21052632,          0.96906977
         0.26315789,          1.22971159
         0.31578947,          1.20148267
         0.36842105,          1.11627816
         0.42105263,          1.40088983
         0.47368421,          1.57231640
         0.52631579,          0.72697842
         0.57894737,          0.10358863
         0.63157895,          0.08481711
         0.68421053,          0.04663089
         0.73684211,          0.03932923
         0.78947368,          0.03276413
         0.84210526,          0.02679810
         0.89473684,          0.02143115
         0.94736842,          0.01666332
         1.00000000,          0.00000000

Theta: 120.00, Start:  -1.18, End:  17.58
         0.00000000,          0.00000452
         0.05263158,          0.15467233
         0.10526316,          0.56413722
         0.15789474,          0.91204862
         0.21052632,          1.16720642
         0.26315789,          1.28908793
         0.31578947,          1.16794373
         0.36842105,          1.12029908
         0.42105263,          1.32934303
         0.47368421,          1.54355258
         0.52631579,          0.98103802
         0.57894737,          0.10725572
         0.63157895,          0.09020408
         0.68421053,          0.07109065
         0.73684211,          0.04170646
         0.78947368,          0.03484900
         0.84210526,          0.02860708
         0.89473684,          0.02298061
         0.94736842,          0.01796966
         1.00000000,          0.00000000

Theta: 140.00, Start:  -0.63, End:  15.07
         0.00000000,          0.00001639
         0.05263158,          0.33803699
         0.10526316,          0.65181516
         0.15789474,          0.97715610
         0.21052632,          1.19567834
         0.26315789,          1.39320092
         0.31578947,          1.28380291
         0.36842105,          1.14578326
         0.42105263,          1.18886019
         0.47368421,          1.28757227
         0.52631579,          1.31741376
         0.57894737,          1.20188767
         0.63157895,          0.37135983
         0.68421053,          0.09821085
         0.73684211,          0.08182260
         0.78947368,          0.05339522
         0.84210526,          0.03510906
         0.89473684,          0.02802422
         0.94736842,          0.02173699
         1.00000000,          0.00000000

Theta: 160.00, Start:  -0.78, End:  11.82
         0.00000000,          0.00000203
         0.05263158,          0.26167299
         0.10526316,          0.54757208
         0.15789474,          0.76751950
         0.21052632,          0.90621457
         0.26315789,          0.99960294
         0.31578947,          1.07245509
         0.36842105,          1.35108789
         0.42105263,          1.71927626
         0.47368421,          1.29720634
         0.52631579,          1.27216232
         0.57894737,          1.21759663
         0.63157895,          1.23014584
         0.68421053,          1.23516919
         0.73684211,          1.05985516
         0.78947368,          0.53966617
         0.84210526,          0.16023597
         0.89473684,          0.07670737
         0.94736842,          0.04819093
         1.00000000,          0.00000000

Theta: 180.00, Start:  -0.83, End:  11.06
         0.00000000,          0.00000131
         0.05263158,          0.23894186
         0.10526316,          0.52399903
         0.15789474,          0.74218557
         0.21052632,          0.88021626
         0.26315789,          0.97037785
         0.31578947,          1.04661058
         0.36842105,          1.10432582
         0.42105263,          1.16607205
         0.47368421,          1.49524572
         0.52631579,          1.72201313
         0.57894737,          1.57644051
         0.63157895,          1.29782953
         0.68421053,          1.27665747
         0.73684211,          1.13670437
         0.78947368,          0.90997367
         0.84210526,          0.46312674
         0.89473684,          0.17212375
         0.94736842,          0.04513988
         1.00000000,          0.00000015

CDWave:          0.06426946 
Mach:          2.15384615 
Set Name: Shown 
