# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,MYDBXLVZBJ,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,21,65
# x,y,z,u,w
-4.958417935500373406e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.062500000000000000e+00
-3.122502256758252770e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.125000000000000000e+00
-1.807003620809173646e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.187500000000000000e+00
-9.251858538542970657e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00
-3.903127820947815962e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.312500000000000000e+00
-1.156482317317871332e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.375000000000000000e+00
-1.445602896647339165e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.437500000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.500000000000000000e+00
-1.445602896647339165e-19, -1.445602896647339165e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.562500000000000000e+00
-1.156482317317871332e-18, -1.156482317317871332e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.625000000000000000e+00
-3.903127820947815962e-18, -3.903127820947815962e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.687500000000000000e+00
-9.251858538542970657e-18, -9.251858538542970657e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.750000000000000000e+00
-1.807003620809173646e-17, -1.807003620809173646e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.812500000000000000e+00
-3.122502256758252770e-17, -3.122502256758252770e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.875000000000000000e+00
-4.958417935500373406e-17, -4.958417935500373406e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.937500000000000000e+00
-7.401486830834376525e-17, -7.401486830834376525e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00
3.542691343363988388e-01, 2.369247260418992918e-01, 1.110223024625156564e-19, 2.000000000000000111e-01, 0.000000000000000000e+00
3.548916050059859884e-01, 2.354704252114459273e-01, -1.455276659540844994e-02, 2.000000000000000111e-01, 6.250000000000000000e-02
3.566520177876693065e-01, 2.312569178576825979e-01, -2.883605466854480270e-02, 2.000000000000000111e-01, 1.250000000000000000e-01
3.593898738408314308e-01, 2.245082966870045882e-01, -4.273223714378048682e-02, 2.000000000000000111e-01, 1.875000000000000000e-01
3.629446743248551099e-01, 2.154486544058072106e-01, -5.612368694548693082e-02, 2.000000000000000111e-01, 2.500000000000000000e-01
3.671559203991232589e-01, 2.043020837204856666e-01, -6.889277699803555977e-02, 2.000000000000000111e-01, 3.125000000000000000e-01
3.718631132230182934e-01, 1.912926773374352407e-01, -8.092188022579781259e-02, 2.000000000000000111e-01, 3.750000000000000000e-01
3.769057539559231285e-01, 1.766445279630512455e-01, -9.209336955314509354e-02, 2.000000000000000111e-01, 4.375000000000000000e-01
3.821233437572205127e-01, 1.605817283037287990e-01, -1.022896179044488485e-01, 2.000000000000000111e-01, 5.000000000000000000e-01
3.873541796006451654e-01, 1.433126619925453316e-01, -1.114077773290566564e-01, 2.000000000000000111e-01, 5.625000000000000000e-01
3.924317417173401878e-01, 1.249828763693061895e-01, -1.194041163762206148e-01, 2.000000000000000111e-01, 6.250000000000000000e-01
3.971883061528006520e-01, 1.057222097004988925e-01, -1.262496827201689542e-01, 2.000000000000000111e-01, 6.875000000000000000e-01
4.014561489525216853e-01, 8.566050025261082168e-02, -1.319155240351300162e-01, 2.000000000000000111e-01, 7.500000000000000000e-01
4.050675461619984152e-01, 6.492758629212945498e-02, -1.363726879953319759e-01, 2.000000000000000111e-01, 8.125000000000000000e-01
4.078547738267259137e-01, 4.365330608554222891e-02, -1.395922222750031749e-01, 2.000000000000000111e-01, 8.750000000000000000e-01
4.096501079921993638e-01, 2.196749789933659033e-02, -1.415451745483718438e-01, 2.000000000000000111e-01, 9.375000000000000000e-01
4.102858247039137818e-01, -1.376676550535194408e-17, -1.422025924896662130e-01, 2.000000000000000111e-01, 1.000000000000000000e+00
4.096501079921993638e-01, -2.196749789933662156e-02, -1.415451745483718438e-01, 2.000000000000000111e-01, 1.062500000000000000e+00
4.078547738267259137e-01, -4.365330608554225666e-02, -1.395922222750031749e-01, 2.000000000000000111e-01, 1.125000000000000000e+00
4.050675461619984152e-01, -6.492758629212948274e-02, -1.363726879953319759e-01, 2.000000000000000111e-01, 1.187500000000000000e+00
4.014561489525216853e-01, -8.566050025261084944e-02, -1.319155240351300162e-01, 2.000000000000000111e-01, 1.250000000000000000e+00
3.971883061528006520e-01, -1.057222097004988925e-01, -1.262496827201689820e-01, 2.000000000000000111e-01, 1.312500000000000000e+00
3.924317417173401878e-01, -1.249828763693061895e-01, -1.194041163762206148e-01, 2.000000000000000111e-01, 1.375000000000000000e+00
3.873541796006451654e-01, -1.433126619925453038e-01, -1.114077773290566564e-01, 2.000000000000000111e-01, 1.437500000000000000e+00
3.821233437572204572e-01, -1.605817283037287435e-01, -1.022896179044488763e-01, 2.000000000000000111e-01, 1.500000000000000000e+00
3.769057539559231285e-01, -1.766445279630511622e-01, -9.209336955314512130e-02, 2.000000000000000111e-01, 1.562500000000000000e+00
3.718631132230182379e-01, -1.912926773374352130e-01, -8.092188022579782647e-02, 2.000000000000000111e-01, 1.625000000000000000e+00
3.671559203991231479e-01, -2.043020837204856388e-01, -6.889277699803558752e-02, 2.000000000000000111e-01, 1.687500000000000000e+00
3.629446743248551099e-01, -2.154486544058071829e-01, -5.612368694548695858e-02, 2.000000000000000111e-01, 1.750000000000000000e+00
3.593898738408314308e-01, -2.245082966870045604e-01, -4.273223714378050764e-02, 2.000000000000000111e-01, 1.812500000000000000e+00
3.566520177876693065e-01, -2.312569178576825424e-01, -2.883605466854481658e-02, 2.000000000000000111e-01, 1.875000000000000000e+00
3.548916050059859884e-01, -2.354704252114459273e-01, -1.455276659540846382e-02, 2.000000000000000111e-01, 1.937500000000000000e+00
3.542691343363988388e-01, -2.369247260418992918e-01, -1.314504061156185556e-17, 2.000000000000000111e-01, 2.000000000000000000e+00
3.548916050059859884e-01, -2.354704252114459273e-01, 1.455276659540843259e-02, 2.000000000000000111e-01, 2.062500000000000000e+00
3.566520177876693065e-01, -2.312569178576825979e-01, 2.883605466854479230e-02, 2.000000000000000111e-01, 2.125000000000000000e+00
3.593898738408314308e-01, -2.245082966870046159e-01, 4.273223714378047988e-02, 2.000000000000000111e-01, 2.187500000000000000e+00
3.629446743248551099e-01, -2.154486544058072384e-01, 5.612368694548694470e-02, 2.000000000000000111e-01, 2.250000000000000000e+00
3.671559203991232589e-01, -2.043020837204856943e-01, 6.889277699803557364e-02, 2.000000000000000111e-01, 2.312500000000000000e+00
3.718631132230183489e-01, -1.912926773374352407e-01, 8.092188022579784035e-02, 2.000000000000000111e-01, 2.375000000000000000e+00
3.769057539559232395e-01, -1.766445279630512455e-01, 9.209336955314513518e-02, 2.000000000000000111e-01, 2.437500000000000000e+00
3.821233437572205682e-01, -1.605817283037287990e-01, 1.022896179044489040e-01, 2.000000000000000111e-01, 2.500000000000000000e+00
3.873541796006452764e-01, -1.433126619925453593e-01, 1.114077773290566564e-01, 2.000000000000000111e-01, 2.562500000000000000e+00
3.924317417173402989e-01, -1.249828763693062450e-01, 1.194041163762206148e-01, 2.000000000000000111e-01, 2.625000000000000000e+00
3.971883061528007630e-01, -1.057222097004989203e-01, 1.262496827201690097e-01, 2.000000000000000111e-01, 2.687500000000000000e+00
4.014561489525217963e-01, -8.566050025261084944e-02, 1.319155240351300162e-01, 2.000000000000000111e-01, 2.750000000000000000e+00
4.050675461619985263e-01, -6.492758629212949661e-02, 1.363726879953320315e-01, 2.000000000000000111e-01, 2.812500000000000000e+00
4.078547738267259692e-01, -4.365330608554225666e-02, 1.395922222750032304e-01, 2.000000000000000111e-01, 2.875000000000000000e+00
4.096501079921994748e-01, -2.196749789933661809e-02, 1.415451745483718715e-01, 2.000000000000000111e-01, 2.937500000000000000e+00
4.102858247039138928e-01, -1.490779854692841860e-17, 1.422025924896662685e-01, 2.000000000000000111e-01, 3.000000000000000000e+00
4.096501079921994748e-01, 2.196749789933658339e-02, 1.415451745483718715e-01, 2.000000000000000111e-01, 3.062500000000000000e+00
4.078547738267260803e-01, 4.365330608554222197e-02, 1.395922222750032304e-01, 2.000000000000000111e-01, 3.125000000000000000e+00
4.050675461619985818e-01, 6.492758629212944110e-02, 1.363726879953320315e-01, 2.000000000000000111e-01, 3.187500000000000000e+00
4.014561489525218518e-01, 8.566050025261082168e-02, 1.319155240351300717e-01, 2.000000000000000111e-01, 3.250000000000000000e+00
3.971883061528008740e-01, 1.057222097004988787e-01, 1.262496827201690097e-01, 2.000000000000000111e-01, 3.312500000000000000e+00
3.924317417173402989e-01, 1.249828763693061895e-01, 1.194041163762206426e-01, 2.000000000000000111e-01, 3.375000000000000000e+00
3.873541796006453319e-01, 1.433126619925453316e-01, 1.114077773290566981e-01, 2.000000000000000111e-01, 3.437500000000000000e+00
3.821233437572206237e-01, 1.605817283037287990e-01, 1.022896179044489040e-01, 2.000000000000000111e-01, 3.500000000000000000e+00
3.769057539559232395e-01, 1.766445279630512455e-01, 9.209336955314513518e-02, 2.000000000000000111e-01, 3.562500000000000000e+00
3.718631132230183489e-01, 1.912926773374352407e-01, 8.092188022579785422e-02, 2.000000000000000111e-01, 3.625000000000000000e+00
3.671559203991232589e-01, 2.043020837204856666e-01, 6.889277699803558752e-02, 2.000000000000000111e-01, 3.687500000000000000e+00
3.629446743248551654e-01, 2.154486544058072106e-01, 5.612368694548695858e-02, 2.000000000000000111e-01, 3.750000000000000000e+00
3.593898738408314308e-01, 2.245082966870045882e-01, 4.273223714378049376e-02, 2.000000000000000111e-01, 3.812500000000000000e+00
3.566520177876693065e-01, 2.312569178576825979e-01, 2.883605466854480964e-02, 2.000000000000000111e-01, 3.875000000000000000e+00
3.548916050059859884e-01, 2.354704252114459273e-01, 1.455276659540844994e-02, 2.000000000000000111e-01, 3.937500000000000000e+00
3.542691343363988388e-01, 2.369247260418992918e-01, 0.000000000000000000e+00, 2.000000000000000111e-01, 4.000000000000000000e+00
8.355735416806352456e-01, 4.075403167971367036e-01, 3.330669073875469691e-19, 4.000000000000000222e-01, 0.000000000000000000e+00
8.362743981610247790e-01, 4.049308478916345266e-01, -3.035729533607271768e-02, 4.000000000000000222e-01, 6.250000000000000000e-02
8.382588491432849676e-01, 3.973989129039068313e-01, -5.995888191025577213e-02, 4.000000000000000222e-01, 1.250000000000000000e-01
8.413497169390518060e-01, 3.853892194271222871e-01, -8.856300970314526233e-02, 4.000000000000000222e-01, 1.875000000000000000e-01
8.453698238599619552e-01, 3.693464750544492303e-01, -1.159279286953372456e-01, 4.000000000000000222e-01, 2.500000000000000000e-01
8.501419922176520760e-01, 3.497153873790561640e-01, -1.418118888674278488e-01, 4.000000000000000222e-01, 3.125000000000000000e-01
8.554890443237581632e-01, 3.269406639941117021e-01, -1.659731402000131362e-01, 4.000000000000000222e-01, 3.750000000000000000e-01
8.612338024899170996e-01, 3.014670124927841255e-01, -1.881699326736891997e-01, 4.000000000000000222e-01, 4.375000000000000000e-01
8.671990890277654351e-01, 2.737391404682421037e-01, -2.081605162690521871e-01, 4.000000000000000222e-01, 5.000000000000000000e-01
8.732041136919954649e-01, 2.441546282937000767e-01, -2.257474783416265618e-01, 4.000000000000000222e-01, 5.625000000000000000e-01
8.790536360095249080e-01, 2.129225474625570380e-01, -2.409107557466504401e-01, 4.000000000000000222e-01, 6.250000000000000000e-01
8.845488029503272287e-01, 1.802048422482580847e-01, -2.536746227142905319e-01, 4.000000000000000222e-01, 6.875000000000000000e-01
8.894907614843763355e-01, 1.461634569242482029e-01, -2.640633534747133249e-01, 4.000000000000000222e-01, 7.500000000000000000e-01
8.936806585816455817e-01, 1.109603357639723786e-01, -2.721012222580855289e-01, 4.000000000000000222e-01, 8.125000000000000000e-01
8.969196412121084316e-01, 7.475742304087573675e-02, -2.778125032945737427e-01, 4.000000000000000222e-01, 8.750000000000000000e-01
8.990088563457389048e-01, 3.771666302840326335e-02, -2.812214708143445097e-01, 4.000000000000000222e-01, 9.375000000000000000e-01
8.997494509525105766e-01, -1.465494392505206394e-17, -2.823523990475643730e-01, 4.000000000000000222e-01, 1.000000000000000000e+00
8.990088563457389048e-01, -3.771666302840329110e-02, -2.812214708143445097e-01, 4.000000000000000222e-01, 1.062500000000000000e+00
8.969196412121085427e-01, -7.475742304087577839e-02, -2.778125032945737427e-01, 4.000000000000000222e-01, 1.125000000000000000e+00
8.936806585816455817e-01, -1.109603357639724341e-01, -2.721012222580855289e-01, 4.000000000000000222e-01, 1.187500000000000000e+00
8.894907614843763355e-01, -1.461634569242482029e-01, -2.640633534747133249e-01, 4.000000000000000222e-01, 1.250000000000000000e+00
8.845488029503273397e-01, -1.802048422482581402e-01, -2.536746227142905319e-01, 4.000000000000000222e-01, 1.312500000000000000e+00
8.790536360095249080e-01, -2.129225474625570935e-01, -2.409107557466504401e-01, 4.000000000000000222e-01, 1.375000000000000000e+00
8.732041136919954649e-01, -2.441546282937001322e-01, -2.257474783416265618e-01, 4.000000000000000222e-01, 1.437500000000000000e+00
8.671990890277654351e-01, -2.737391404682421037e-01, -2.081605162690521871e-01, 4.000000000000000222e-01, 1.500000000000000000e+00
8.612338024899170996e-01, -3.014670124927841255e-01, -1.881699326736891997e-01, 4.000000000000000222e-01, 1.562500000000000000e+00
8.554890443237581632e-01, -3.269406639941115911e-01, -1.659731402000131362e-01, 4.000000000000000222e-01, 1.625000000000000000e+00
8.501419922176520760e-01, -3.497153873790561640e-01, -1.418118888674278488e-01, 4.000000000000000222e-01, 1.687500000000000000e+00
8.453698238599620662e-01, -3.693464750544491748e-01, -1.159279286953372456e-01, 4.000000000000000222e-01, 1.750000000000000000e+00
8.413497169390518060e-01, -3.853892194271222871e-01, -8.856300970314526233e-02, 4.000000000000000222e-01, 1.812500000000000000e+00
8.382588491432849676e-01, -3.973989129039068313e-01, -5.995888191025578601e-02, 4.000000000000000222e-01, 1.875000000000000000e+00
8.362743981610248900e-01, -4.049308478916345266e-01, -3.035729533607272809e-02, 4.000000000000000222e-01, 1.937500000000000000e+00
8.355735416806352456e-01, -4.075403167971367036e-01, -1.278976924368180300e-17, 4.000000000000000222e-01, 2.000000000000000000e+00
8.362743981610247790e-01, -4.049308478916345266e-01, 3.035729533607270034e-02, 4.000000000000000222e-01, 2.062500000000000000e+00
8.382588491432849676e-01, -3.973989129039068313e-01, 5.995888191025574437e-02, 4.000000000000000222e-01, 2.125000000000000000e+00
8.413497169390516950e-01, -3.853892194271223426e-01, 8.856300970314522070e-02, 4.000000000000000222e-01, 2.187500000000000000e+00
8.453698238599618442e-01, -3.693464750544492858e-01, 1.159279286953372179e-01, 4.000000000000000222e-01, 2.250000000000000000e+00
8.501419922176518540e-01, -3.497153873790561640e-01, 1.418118888674278211e-01, 4.000000000000000222e-01, 2.312500000000000000e+00
8.554890443237579412e-01, -3.269406639941117021e-01, 1.659731402000131362e-01, 4.000000000000000222e-01, 2.375000000000000000e+00
8.612338024899169886e-01, -3.014670124927841255e-01, 1.881699326736891997e-01, 4.000000000000000222e-01, 2.437500000000000000e+00
8.671990890277652131e-01, -2.737391404682421037e-01, 2.081605162690521871e-01, 4.000000000000000222e-01, 2.500000000000000000e+00
8.732041136919954649e-01, -2.441546282937001322e-01, 2.257474783416265618e-01, 4.000000000000000222e-01, 2.562500000000000000e+00
8.790536360095249080e-01, -2.129225474625570935e-01, 2.409107557466504401e-01, 4.000000000000000222e-01, 2.625000000000000000e+00
8.845488029503273397e-01, -1.802048422482581125e-01, 2.536746227142905319e-01, 4.000000000000000222e-01, 2.687500000000000000e+00
8.894907614843764465e-01, -1.461634569242482029e-01, 2.640633534747134359e-01, 4.000000000000000222e-01, 2.750000000000000000e+00
8.936806585816456927e-01, -1.109603357639724341e-01, 2.721012222580856399e-01, 4.000000000000000222e-01, 2.812500000000000000e+00
8.969196412121087647e-01, -7.475742304087576451e-02, 2.778125032945737982e-01, 4.000000000000000222e-01, 2.875000000000000000e+00
8.990088563457392379e-01, -3.771666302840327722e-02, 2.812214708143445097e-01, 4.000000000000000222e-01, 2.937500000000000000e+00
8.997494509525107986e-01, -1.141670490203055466e-17, 2.823523990475644285e-01, 4.000000000000000222e-01, 3.000000000000000000e+00
8.990088563457393489e-01, 3.771666302840324947e-02, 2.812214708143445097e-01, 4.000000000000000222e-01, 3.062500000000000000e+00
8.969196412121087647e-01, 7.475742304087572287e-02, 2.778125032945737982e-01, 4.000000000000000222e-01, 3.125000000000000000e+00
8.936806585816459148e-01, 1.109603357639723786e-01, 2.721012222580856399e-01, 4.000000000000000222e-01, 3.187500000000000000e+00
8.894907614843766686e-01, 1.461634569242482029e-01, 2.640633534747134359e-01, 4.000000000000000222e-01, 3.250000000000000000e+00
8.845488029503276728e-01, 1.802048422482580847e-01, 2.536746227142905874e-01, 4.000000000000000222e-01, 3.312500000000000000e+00
8.790536360095251300e-01, 2.129225474625570380e-01, 2.409107557466504679e-01, 4.000000000000000222e-01, 3.375000000000000000e+00
8.732041136919956870e-01, 2.441546282937000767e-01, 2.257474783416265618e-01, 4.000000000000000222e-01, 3.437500000000000000e+00
8.671990890277654351e-01, 2.737391404682421037e-01, 2.081605162690521871e-01, 4.000000000000000222e-01, 3.500000000000000000e+00
8.612338024899170996e-01, 3.014670124927841255e-01, 1.881699326736891997e-01, 4.000000000000000222e-01, 3.562500000000000000e+00
8.554890443237581632e-01, 3.269406639941117021e-01, 1.659731402000131362e-01, 4.000000000000000222e-01, 3.625000000000000000e+00
8.501419922176520760e-01, 3.497153873790561640e-01, 1.418118888674278488e-01, 4.000000000000000222e-01, 3.687500000000000000e+00
8.453698238599620662e-01, 3.693464750544491748e-01, 1.159279286953372456e-01, 4.000000000000000222e-01, 3.750000000000000000e+00
8.413497169390518060e-01, 3.853892194271222316e-01, 8.856300970314526233e-02, 4.000000000000000222e-01, 3.812500000000000000e+00
8.382588491432849676e-01, 3.973989129039068313e-01, 5.995888191025577213e-02, 4.000000000000000222e-01, 3.875000000000000000e+00
8.362743981610248900e-01, 4.049308478916344711e-01, 3.035729533607271768e-02, 4.000000000000000222e-01, 3.937500000000000000e+00
8.355735416806352456e-01, 4.075403167971367036e-01, 0.000000000000000000e+00, 4.000000000000000222e-01, 4.000000000000000000e+00
1.389743381856672233e+00, 5.196935445314244673e-01, 4.996003610813204054e-19, 5.999999999999999778e-01, 0.000000000000000000e+00
1.390211388813070936e+00, 5.163460410144722346e-01, -4.501643650461556456e-02, 5.999999999999999778e-01, 6.250000000000000000e-02
1.391539671605066086e+00, 5.066925524018793814e-01, -8.874940548182082278e-02, 5.999999999999999778e-01, 1.250000000000000000e-01
1.393614623116856688e+00, 4.913166116010407314e-01, -1.308615907255996635e-01, 5.999999999999999778e-01, 1.875000000000000000e-01
1.396322636232641301e+00, 4.708017515193516633e-01, -1.710156760299360590e-01, 5.999999999999999778e-01, 2.500000000000000000e-01
1.399550103836619375e+00, 4.457315050642073340e-01, -2.088743451888138147e-01, 5.999999999999999778e-01, 3.125000000000000000e-01
1.403183418812989025e+00, 4.166894051430030110e-01, -2.441002819962169723e-01, 5.999999999999999778e-01, 3.750000000000000000e-01
1.407108974045949923e+00, 3.842589846631338513e-01, -2.763561702461293512e-01, 5.999999999999999778e-01, 4.375000000000000000e-01
1.411213162419699962e+00, 3.490237765319950114e-01, -3.053046937325349930e-01, 5.999999999999999778e-01, 5.000000000000000000e-01
