 XYZ  0.1083569E+01 0.3419880E+00-0.1931754E-01 0.1088954E+01 0.3419482E+00-0.2065947E-01 0.1093659E+01 0.3419108E+00-0.2184773E-01
 XYZ  0.1097685E+01 0.3418759E+00-0.2289777E-01 0.1101037E+01 0.3418451E+00-0.2378690E-01 0.1103686E+01 0.3418197E+00-0.2449669E-01
 XYZ  0.1105611E+01 0.3418006E+00-0.2501760E-01 0.1106789E+01 0.3417886E+00-0.2533962E-01 0.1107188E+01 0.3417844E+00-0.2545004E-01
 LMN  1812028 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.2828268E+00 0.4027438E+00 0.3101495E-01 0.2838227E+00 0.4026568E+00 0.3377192E-01 0.2854057E+00 0.4025675E+00 0.3638862E-01
 XYZ  0.2875017E+00 0.4024748E+00 0.3892284E-01 0.2901085E+00 0.4023829E+00 0.4128301E-01 0.2933324E+00 0.4022925E+00 0.4348359E-01
 XYZ  0.2971444E+00 0.4022017E+00 0.4558802E-01 0.3014938E+00 0.4021125E+00 0.4756586E-01 0.3064008E+00 0.4020274E+00 0.4938305E-01
 XYZ  0.3118914E+00 0.4019474E+00 0.5103164E-01 0.3179976E+00 0.4018730E+00 0.5252202E-01 0.3247164E+00 0.4018029E+00 0.5388770E-01
 XYZ  0.3320220E+00 0.4017375E+00 0.5513267E-01 0.3399120E+00 0.4016770E+00 0.5626151E-01 0.3483591E+00 0.4016210E+00 0.5728738E-01
 XYZ  0.3573374E+00 0.4015708E+00 0.5819104E-01 0.3668638E+00 0.4015274E+00 0.5896138E-01 0.3769419E+00 0.4014896E+00 0.5962654E-01
 XYZ  0.3875336E+00 0.4014565E+00 0.6020152E-01 0.3986205E+00 0.4014288E+00 0.6067827E-01 0.4101925E+00 0.4014057E+00 0.6107370E-01
 XYZ  0.4222020E+00 0.4013864E+00 0.6140278E-01 0.4345996E+00 0.4013721E+00 0.6164536E-01 0.4473781E+00 0.4013648E+00 0.6176798E-01
 XYZ  0.4605605E+00 0.4013642E+00 0.6177887E-01 0.4741054E+00 0.4013680E+00 0.6171373E-01 0.4879602E+00 0.4013783E+00 0.6153938E-01
 XYZ  0.5021564E+00 0.4013958E+00 0.6124240E-01 0.5166736E+00 0.4014176E+00 0.6087153E-01 0.5314385E+00 0.4014437E+00 0.6042178E-01
 XYZ  0.5464374E+00 0.4014765E+00 0.5985369E-01 0.5616957E+00 0.4015153E+00 0.5917607E-01 0.5771840E+00 0.4015572E+00 0.5843321E-01
 XYZ  0.5928330E+00 0.4016021E+00 0.5762793E-01 0.6086087E+00 0.4016515E+00 0.5673095E-01 0.6245172E+00 0.4017054E+00 0.5573416E-01
 XYZ  0.6405387E+00 0.4017621E+00 0.5466864E-01 0.6566081E+00 0.4018212E+00 0.5353336E-01 0.6727079E+00 0.4018842E+00 0.5229974E-01
 XYZ  0.6888306E+00 0.4019501E+00 0.5097812E-01 0.7049384E+00 0.4020184E+00 0.4957010E-01 0.7210094E+00 0.4020893E+00 0.4806848E-01
